factor_key,country_code,country_name,year,method,unit,value_kg_co2e_per_kwh,source_ref,status,notes
electricity_it_1995_lc,IT,Italy,1995,CoM Table3 EU LC GHG,kg CO2e/kWh,0.683505206166544,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1995
electricity_it_1996_lc,IT,Italy,1996,CoM Table3 EU LC GHG,kg CO2e/kWh,0.662052531353738,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1996
electricity_it_1997_lc,IT,Italy,1997,CoM Table3 EU LC GHG,kg CO2e/kWh,0.648308666135986,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1997
electricity_it_1998_lc,IT,Italy,1998,CoM Table3 EU LC GHG,kg CO2e/kWh,0.653587168338057,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1998
electricity_it_1999_lc,IT,Italy,1999,CoM Table3 EU LC GHG,kg CO2e/kWh,0.633526102173685,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1999
electricity_it_2000_lc,IT,Italy,2000,CoM Table3 EU LC GHG,kg CO2e/kWh,0.640917960638401,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2000
electricity_it_2001_lc,IT,Italy,2001,CoM Table3 EU LC GHG,kg CO2e/kWh,0.609619223676396,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2001
electricity_it_2002_lc,IT,Italy,2002,CoM Table3 EU LC GHG,kg CO2e/kWh,0.639044548675066,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2002
electricity_it_2003_lc,IT,Italy,2003,CoM Table3 EU LC GHG,kg CO2e/kWh,0.651808336270681,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2003
electricity_it_2004_lc,IT,Italy,2004,CoM Table3 EU LC GHG,kg CO2e/kWh,0.642495714403544,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2004
electricity_it_2005_lc,IT,Italy,2005,CoM Table3 EU LC GHG,kg CO2e/kWh,0.61864243163089,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2005
electricity_it_2006_lc,IT,Italy,2006,CoM Table3 EU LC GHG,kg CO2e/kWh,0.61673926501209,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2006
electricity_it_2007_lc,IT,Italy,2007,CoM Table3 EU LC GHG,kg CO2e/kWh,0.601890008086454,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2007
electricity_it_2008_lc,IT,Italy,2008,CoM Table3 EU LC GHG,kg CO2e/kWh,0.583014977497516,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2008
electricity_it_2009_lc,IT,Italy,2009,CoM Table3 EU LC GHG,kg CO2e/kWh,0.536312435912779,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2009
electricity_it_2010_lc,IT,Italy,2010,CoM Table3 EU LC GHG,kg CO2e/kWh,0.533213534024273,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2010
electricity_it_2011_lc,IT,Italy,2011,CoM Table3 EU LC GHG,kg CO2e/kWh,0.520549614522405,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2011
electricity_it_2012_lc,IT,Italy,2012,CoM Table3 EU LC GHG,kg CO2e/kWh,0.511170144926593,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2012
electricity_it_2013_lc,IT,Italy,2013,CoM Table3 EU LC GHG,kg CO2e/kWh,0.452674022007273,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2013
electricity_it_2014_lc,IT,Italy,2014,CoM Table3 EU LC GHG,kg CO2e/kWh,0.425518358208683,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2014
electricity_it_2015_lc,IT,Italy,2015,CoM Table3 EU LC GHG,kg CO2e/kWh,0.437124354575105,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2015
electricity_it_2016_lc,IT,Italy,2016,CoM Table3 EU LC GHG,kg CO2e/kWh,0.433000660790227,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2016
electricity_it_2017_lc,IT,Italy,2017,CoM Table3 EU LC GHG,kg CO2e/kWh,0.432083741204007,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2017
electricity_it_2018_lc,IT,Italy,2018,CoM Table3 EU LC GHG,kg CO2e/kWh,0.402736706123646,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2018
electricity_it_2019_lc,IT,Italy,2019,CoM Table3 EU LC GHG,kg CO2e/kWh,0.381987445936013,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2019
electricity_it_2020_lc,IT,Italy,2020,CoM Table3 EU LC GHG,kg CO2e/kWh,0.368211275232128,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2020
electricity_it_2021_lc,IT,Italy,2021,CoM Table3 EU LC GHG,kg CO2e/kWh,0.383324775381648,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2021
electricity_cy_1990_lc,CY,Cyprus,1990,CoM Table3 EU LC GHG,kg CO2e/kWh,1.15385946398659,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1990
electricity_cy_1991_lc,CY,Cyprus,1991,CoM Table3 EU LC GHG,kg CO2e/kWh,1.14386515183803,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1991
electricity_cy_1992_lc,CY,Cyprus,1992,CoM Table3 EU LC GHG,kg CO2e/kWh,1.1865836767343,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1992
electricity_cy_1993_lc,CY,Cyprus,1993,CoM Table3 EU LC GHG,kg CO2e/kWh,1.16066175270679,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1993
electricity_cy_1994_lc,CY,Cyprus,1994,CoM Table3 EU LC GHG,kg CO2e/kWh,1.15696980182421,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1994
electricity_cy_1995_lc,CY,Cyprus,1995,CoM Table3 EU LC GHG,kg CO2e/kWh,1.15468471749887,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1995
electricity_cy_1996_lc,CY,Cyprus,1996,CoM Table3 EU LC GHG,kg CO2e/kWh,1.18113802131361,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1996
electricity_cy_1997_lc,CY,Cyprus,1997,CoM Table3 EU LC GHG,kg CO2e/kWh,1.20424799034424,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1997
electricity_cy_1998_lc,CY,Cyprus,1998,CoM Table3 EU LC GHG,kg CO2e/kWh,1.20600141873804,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1998
electricity_cy_1999_lc,CY,Cyprus,1999,CoM Table3 EU LC GHG,kg CO2e/kWh,1.21513941221098,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1999
electricity_cy_2000_lc,CY,Cyprus,2000,CoM Table3 EU LC GHG,kg CO2e/kWh,1.17861416622162,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2000
electricity_cy_2001_lc,CY,Cyprus,2001,CoM Table3 EU LC GHG,kg CO2e/kWh,1.10917978874598,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2001
electricity_cy_2002_lc,CY,Cyprus,2002,CoM Table3 EU LC GHG,kg CO2e/kWh,1.056176977548,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2002
electricity_cy_2003_lc,CY,Cyprus,2003,CoM Table3 EU LC GHG,kg CO2e/kWh,1.15716573944048,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2003
electricity_cy_2004_lc,CY,Cyprus,2004,CoM Table3 EU LC GHG,kg CO2e/kWh,1.08168798926748,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2004
electricity_cy_2005_lc,CY,Cyprus,2005,CoM Table3 EU LC GHG,kg CO2e/kWh,1.08944138896639,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2005
electricity_cy_2006_lc,CY,Cyprus,2006,CoM Table3 EU LC GHG,kg CO2e/kWh,1.05729925258285,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2006
electricity_cy_2007_lc,CY,Cyprus,2007,CoM Table3 EU LC GHG,kg CO2e/kWh,1.05709385990415,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2007
electricity_cy_2008_lc,CY,Cyprus,2008,CoM Table3 EU LC GHG,kg CO2e/kWh,1.04630618996602,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2008
electricity_cy_2009_lc,CY,Cyprus,2009,CoM Table3 EU LC GHG,kg CO2e/kWh,1.03684329730969,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2009
electricity_cy_2010_lc,CY,Cyprus,2010,CoM Table3 EU LC GHG,kg CO2e/kWh,0.973321016531298,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2010
electricity_cy_2011_lc,CY,Cyprus,2011,CoM Table3 EU LC GHG,kg CO2e/kWh,0.969595984922219,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2011
electricity_cy_2012_lc,CY,Cyprus,2012,CoM Table3 EU LC GHG,kg CO2e/kWh,0.992389399751204,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2012
electricity_cy_2013_lc,CY,Cyprus,2013,CoM Table3 EU LC GHG,kg CO2e/kWh,0.895084595352017,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2013
electricity_cy_2014_lc,CY,Cyprus,2014,CoM Table3 EU LC GHG,kg CO2e/kWh,0.908741264256093,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2014
electricity_cy_2015_lc,CY,Cyprus,2015,CoM Table3 EU LC GHG,kg CO2e/kWh,0.90876124606396,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2015
electricity_cy_2016_lc,CY,Cyprus,2016,CoM Table3 EU LC GHG,kg CO2e/kWh,0.920721922650517,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2016
electricity_cy_2017_lc,CY,Cyprus,2017,CoM Table3 EU LC GHG,kg CO2e/kWh,0.899328123388046,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2017
electricity_cy_2018_lc,CY,Cyprus,2018,CoM Table3 EU LC GHG,kg CO2e/kWh,0.88592288436213,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2018
electricity_cy_2019_lc,CY,Cyprus,2019,CoM Table3 EU LC GHG,kg CO2e/kWh,0.858811902888308,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2019
electricity_cy_2020_lc,CY,Cyprus,2020,CoM Table3 EU LC GHG,kg CO2e/kWh,0.863500301498113,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2020
electricity_cy_2021_lc,CY,Cyprus,2021,CoM Table3 EU LC GHG,kg CO2e/kWh,0.832669224929866,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2021
electricity_lv_1990_lc,LV,Latvia,1990,CoM Table3 EU LC GHG,kg CO2e/kWh,0.0549065947137826,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1990
electricity_lv_1991_lc,LV,Latvia,1991,CoM Table3 EU LC GHG,kg CO2e/kWh,0.236936952371319,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1991
electricity_lv_1992_lc,LV,Latvia,1992,CoM Table3 EU LC GHG,kg CO2e/kWh,0.1091456306119,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1992
electricity_lv_1993_lc,LV,Latvia,1993,CoM Table3 EU LC GHG,kg CO2e/kWh,0.589394252728957,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1993
electricity_lv_1994_lc,LV,Latvia,1994,CoM Table3 EU LC GHG,kg CO2e/kWh,0.515225330201488,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1994
electricity_lv_1995_lc,LV,Latvia,1995,CoM Table3 EU LC GHG,kg CO2e/kWh,0.372003936480528,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1995
electricity_lv_1996_lc,LV,Latvia,1996,CoM Table3 EU LC GHG,kg CO2e/kWh,0.495650664672276,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1996
electricity_lv_1997_lc,LV,Latvia,1997,CoM Table3 EU LC GHG,kg CO2e/kWh,0.321172582517949,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1997
electricity_lv_1998_lc,LV,Latvia,1998,CoM Table3 EU LC GHG,kg CO2e/kWh,0.196465995837326,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1998
electricity_lv_1999_lc,LV,Latvia,1999,CoM Table3 EU LC GHG,kg CO2e/kWh,0.408311516619825,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 1999
electricity_lv_2000_lc,LV,Latvia,2000,CoM Table3 EU LC GHG,kg CO2e/kWh,0.490241339997104,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2000
electricity_lv_2001_lc,LV,Latvia,2001,CoM Table3 EU LC GHG,kg CO2e/kWh,0.431348110456474,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2001
electricity_lv_2002_lc,LV,Latvia,2002,CoM Table3 EU LC GHG,kg CO2e/kWh,0.353767787314573,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2002
electricity_lv_2003_lc,LV,Latvia,2003,CoM Table3 EU LC GHG,kg CO2e/kWh,0.501825454250527,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2003
electricity_lv_2004_lc,LV,Latvia,2004,CoM Table3 EU LC GHG,kg CO2e/kWh,0.489370007001698,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2004
electricity_lv_2005_lc,LV,Latvia,2005,CoM Table3 EU LC GHG,kg CO2e/kWh,0.505535420404098,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2005
electricity_lv_2006_lc,LV,Latvia,2006,CoM Table3 EU LC GHG,kg CO2e/kWh,0.324324149080523,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2006
electricity_lv_2007_lc,LV,Latvia,2007,CoM Table3 EU LC GHG,kg CO2e/kWh,0.490491935462485,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2007
electricity_lv_2008_lc,LV,Latvia,2008,CoM Table3 EU LC GHG,kg CO2e/kWh,0.507589254541191,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2008
electricity_lv_2009_lc,LV,Latvia,2009,CoM Table3 EU LC GHG,kg CO2e/kWh,0.40645541425295,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2009
electricity_lv_2010_lc,LV,Latvia,2010,CoM Table3 EU LC GHG,kg CO2e/kWh,0.699346433659125,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2010
electricity_lv_2011_lc,LV,Latvia,2011,CoM Table3 EU LC GHG,kg CO2e/kWh,0.703830933575729,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2011
electricity_lv_2012_lc,LV,Latvia,2012,CoM Table3 EU LC GHG,kg CO2e/kWh,0.710664885305184,totalCarbonfootprintcalculation/CoM-Emission-factors-for-national-electricity-2024.xlsx,grounded,Extracted from Table3_EU_LC year column 2012
